19812,0.0418705
19864,0.0476111
19916,0.0466522
19968,0.0427039
20020,0.0403269
20072,0.0412658
20124,0.0464446
20176,0.0406452
20228,0.0466543
20280,0.0452718
20332,0.0497205
20384,0.0378876
20436,0.0396385
20488,0.0479973
20540,0.0442868
20592,0.0491855
20644,0.037531
20696,0.0376478
20748,0.0515434
20800,0.0488977
20852,0.0462985
20904,0.051954
20956,0.0221143
21008,0.0144876
21060,0.0731594
21112,0.0770013
21164,0.0256721
21216,0.0237905
21268,0.0197783
21320,0.0141167
21372,0.0104435
21424,0.00866538
21476,0.00776886
21528,0.00627103
21580,0.00491068
21632,0.00445395
21684,0.00392171
21736,0.00344258
21788,0.00308653
21840,0.00277188
21892,0.00245232
21944,0.00232005
21996,0.00211597
22048,0.00194364
22100,0.00182115
22152,0.00169476
22204,0.00158944
22256,0.00148818
22308,0.00140168
22360,0.00131858
22412,0.0012509
22464,0.00118729
22516,0.00113097
22568,0.00107817
22620,0.0010297
22672,0.000984514
22724,0.000944564
22776,0.000906957
22828,0.00087301
22880,0.000840725
22932,0.000810486
22984,0.000783494
23036,0.000756481
23088,0.000733607
23140,0.000711413
23192,0.000690665
23244,0.000670674
23296,0.000652514
23348,0.000634915
23400,0.000618045
23452,0.000602569
23504,0.000587268
23556,0.000572904
23608,0.000559277
23660,0.000546086
23712,0.000533907
23764,0.000523885
23816,0.000510441
23868,0.000501388
23920,0.000489166
23972,0.000481742
24024,0.000469589
24076,0.000462829
24128,0.00045426
24180,0.000443434
24232,0.000438438
24284,0.000427729
24336,0.000422977
24388,0.000414537
24440,0.000408425
24492,0.000399314
24544,0.000394948
24596,0.000386838
24648,0.000380982
24700,0.000376393
24752,0.000369686
24804,0.000362733
24856,0.000364098
24908,0.000352179
24960,0.000347471
25012,0.000341708
25064,0.000337617
25116,0.000332626
25168,0.00032682
25220,0.000323173
25272,0.00032032
25324,0.000313009
25376,0.000310409
25428,0.000305061
25480,0.00030459
25532,0.000297248
25584,0.000293026
25636,0.000293367
25688,0.000286157
25740,0.000282262
25792,0.000278828
25844,0.000278943
25896,0.000272516
25948,0.000268919
26000,0.000268568
26052,0.000262989
26104,0.000259766
26156,0.00025739
26208,0.000256725
26260,0.000251532
26312,0.00024932
26364,0.000246017
26416,0.000246699
26468,0.000241464
26520,0.000238781
26572,0.00023873
26624,0.00023426
26676,0.000233576
26728,0.000229708
26780,0.000228841
26832,0.000225406
26884,0.000225561
26936,0.000221411
26988,0.00021921
27040,0.000219187
27092,0.000215451
27144,0.000213647
27196,0.00021331
27248,0.000209845
27300,0.000209998
27352,0.00020647
27404,0.000204701
27456,0.000204771
27508,0.000201239
27560,0.000199661
27612,0.000199895
27664,0.000196375
27716,0.000196079
27768,0.000193249
27820,0.000192468
27872,0.000190052
27924,0.000190134
27976,0.000187199
28028,0.000185811
28080,0.00018553
28132,0.000182965
28184,0.000182889
28236,0.000180219
28288,0.000178937
28340,0.000179002
28392,0.000176297
28444,0.000176008
28496,0.000173803
28548,0.000172553
28600,0.00017226
28652,0.000169984
28704,0.000170032
28756,0.000167801
28808,0.000166602
28860,0.000166564
28912,0.000164254
28964,0.00016376
29016,0.000162003
29068,0.000161887
29120,0.000159823
29172,0.00016002
29224,0.000157755
29276,0.000157822
29328,0.000155828
29380,0.000155885
29432,0.000153827
29484,0.000153766
29536,0.000151998
29588,0.000151864
29640,0.000150011
29692,0.000150083
29744,0.000148258
29796,0.000148192
29848,0.000146551
29900,0.000146539
29952,0.000144751
30004,0.000144689
30056,0.000143127
30108,0.000143118
30160,0.000141427
30212,0.000141338
30264,0.000139856
30316,0.000139745
30368,0.000138187
30420,0.000138252
30472,0.00013671
30524,0.00013661
30576,0.000135168
30628,0.000135255
30680,0.00013369
30732,0.00013367
30784,0.000132311
30836,0.000132319
30888,0.000130856
30940,0.000130808
30992,0.000129522
31044,0.000129427
31096,0.000128075
31148,0.000128227
31200,0.000126861
31252,0.000126733
31304,0.000125466
31356,0.000125591
31408,0.000124209
31460,0.000124203
31512,0.000123024
31564,0.00012304
31616,0.000121755
31668,0.000121724
31720,0.00012086
31772,0.000119947
31824,0.000120068
31876,0.000118788
31928,0.000118881
31980,0.000117727
32032,0.000117619
32084,0.000116599
32136,0.000116519
32188,0.000115435
32240,0.00011553
32292,0.000114367
32344,0.000114368
32396,0.000113591
32448,0.000113062
32500,0.000112265
32552,0.000112376
32604,0.00011131
32656,0.00011124
32708,0.000110246
32760,0.000110343
32812,0.000109275
32864,0.000109346
32916,0.000108307
32968,0.00010832
33020,0.000107721
33072,0.000106919
33124,0.000106903
33176,0.000106028
33228,0.000105906
33280,0.000105298
33332,0.000104947
33384,0.000104202
33436,0.000104215
33488,0.000103331
33540,0.000103299
33592,0.000102504
33644,0.000102384
33696,0.000101606
33748,0.000101651
33800,0.00010077
33852,0.000100823
33904,9.99497e-05
33956,9.99501e-05
34008,9.93518e-05
34060,9.90474e-05
34112,9.83708e-05
34164,9.83874e-05
34216,9.75948e-05
34268,9.7567e-05
34320,9.68508e-05
34372,9.67914e-05
34424,9.60915e-05
34476,9.60508e-05
34528,9.53088e-05
34580,9.53467e-05
34632,9.45787e-05
34684,9.45768e-05
34736,9.38846e-05
34788,9.38416e-05
34840,9.3234e-05
34892,9.31102e-05
34944,9.24658e-05
34996,9.24633e-05
35048,9.17697e-05
35100,9.17331e-05
35152,9.11052e-05
35204,9.10753e-05
35256,9.03982e-05
35308,9.04408e-05
35360,8.97821e-05
35412,8.97013e-05
35464,8.93348e-05
35516,8.87841e-05
35568,8.87954e-05
35620,8.81425e-05
35672,8.80963e-05
35724,8.76683e-05
35776,8.74255e-05
35828,8.68957e-05
35880,8.69176e-05
35932,8.62838e-05
35984,8.63026e-05
36036,8.57137e-05
36088,8.56537e-05
36140,8.5173e-05
36192,8.5017e-05
36244,8.45066e-05
36296,8.4516e-05
36348,8.39294e-05
36400,8.38781e-05
36452,8.35577e-05
36504,8.30772e-05
36556,8.30876e-05
36608,8.25472e-05
36660,8.24904e-05
36712,8.19677e-05
36764,8.19706e-05
36816,8.14472e-05
36868,8.13704e-05
36920,8.10127e-05
36972,8.06085e-05
37024,8.06389e-05
37076,8.01347e-05
37128,8.0036e-05
37180,7.96311e-05
37232,7.95427e-05
37284,7.90645e-05
37336,7.90592e-05
37388,7.85778e-05
37440,7.85004e-05
37492,7.82206e-05
37544,7.78143e-05
37596,7.78015e-05
37648,7.73183e-05
37700,7.729e-05
37752,7.69452e-05
37804,7.65859e-05
37856,7.65931e-05
37908,7.61086e-05
37960,7.60861e-05
38012,7.58051e-05
38064,7.54114e-05
38116,7.54101e-05
38168,7.49434e-05
38220,7.49494e-05
38272,7.45948e-05
38324,7.42643e-05
38376,7.42648e-05
38428,7.38537e-05
38480,7.37647e-05
38532,7.33662e-05
38584,7.33743e-05
38636,7.30367e-05
38688,7.28696e-05
38740,7.25145e-05
38792,7.24766e-05
38844,7.20726e-05
38896,7.20563e-05
38948,7.18002e-05
39000,7.14541e-05
39052,7.14493e-05
39104,7.10403e-05
39156,7.10438e-05
39208,7.07756e-05
39260,7.04508e-05
39312,7.03968e-05
39364,7.01827e-05
39416,6.98495e-05
39468,6.98519e-05
39520,6.95484e-05
39572,6.92604e-05
39624,6.92734e-05
39676,6.90103e-05
39728,6.86978e-05
39780,6.86903e-05
39832,6.83132e-05
39884,6.83168e-05
39936,6.80621e-05
39988,6.77614e-05
