52,5.81318
104,5.70474
156,5.70436
208,5.70399
260,5.70364
312,5.7033
364,5.70297
416,5.70264
468,5.70231
520,5.702
572,5.7017
624,5.7014
676,5.7011
728,5.7008
780,5.7005
832,5.7002
884,5.6999
936,5.69961
988,5.69932
1040,5.699
1092,5.69869
1144,5.69838
1196,5.69806
1248,5.69774
1300,5.69742
1352,5.69709
1404,5.69676
1456,5.69642
1508,5.69608
1560,5.69571
1612,5.6953
1664,5.69492
1716,5.69451
1768,5.69409
1820,5.69364
1872,5.69319
1924,5.69272
1976,5.69223
2028,5.69172
2080,5.69118
2132,5.69064
2184,5.69005
2236,5.68946
2288,5.68882
2340,5.68818
2392,5.68747
2444,5.68677
2496,5.68605
2548,5.68525
2600,5.68446
2652,5.68361
2704,5.68267
2756,5.68178
2808,5.68082
2860,5.67977
2912,5.67869
2964,5.67754
3016,5.67635
3068,5.6751
3120,5.67369
3172,5.67222
3224,5.67056
3276,5.6687
3328,5.66675
3380,5.6646
3432,5.66234
3484,5.65978
3536,5.65697
3588,5.65379
3640,5.65006
3692,5.64603
3744,5.64133
3796,5.6358
3848,5.62891
3900,5.62056
3952,5.6094
4004,5.59525
4056,5.57441
4108,5.54687
4160,5.50625
4212,5.45711
4264,5.41009
4316,5.37493
4368,5.34578
4420,5.31555
4472,5.28777
4524,5.24926
4576,5.20426
4628,5.14062
4680,5.04658
4732,4.92062
4784,4.7601
4836,4.60024
4888,4.48751
4940,4.35537
4992,4.24124
5044,4.26941
5096,4.03656
5148,4.04651
5200,3.87517
5252,3.919
5304,3.87189
5356,3.70737
5408,3.55329
5460,3.56386
5512,3.33216
5564,3.28747
5616,3.37892
5668,3.24579
5720,3.15433
5772,3.37885
5824,3.30496
5876,3.27349
5928,3.47396
5980,3.02267
6032,3.1443
6084,3.17736
6136,2.97932
6188,2.96174
6240,3.28425
6292,2.72684
6344,2.69994
6396,2.56952
6448,2.85154
6500,2.89003
6552,2.76621
6604,2.76104
6656,2.82382
6708,2.80326
6760,2.59951
6812,2.76006
6864,2.61777
6916,3.16445
6968,3.16542
7020,2.69127
7072,2.3965
7124,2.577
7176,2.98165
7228,2.41024
7280,3.06339
7332,2.67334
7384,2.63678
7436,2.91162
7488,2.77264
7540,2.14172
7592,2.61434
7644,2.11892
7696,2.25258
7748,2.77477
7800,2.11448
7852,1.88279
7904,2.51527
7956,1.73514
8008,2.47738
8060,2.38857
8112,1.95577
8164,2.4442
8216,2.16693
8268,2.84428
8320,2.79023
8372,1.79344
8424,2.03729
8476,1.90358
8528,2.27352
8580,1.7132
8632,1.47065
8684,1.98824
8736,2.61995
8788,2.5576
8840,2.68195
8892,1.51566
8944,1.55995
8996,1.4195
9048,2.0214
9100,1.57099
9152,1.17071
9204,2.31332
9256,2.45797
9308,1.88485
9360,2.06791
9412,2.29923
9464,1.53101
9516,1.37463
9568,2.20335
9620,1.88538
9672,1.63146
9724,2.21195
9776,1.45146
9828,2.6377
9880,3.12907
9932,1.78754
9984,1.24212
10036,2.02015
10088,1.66874
10140,1.41272
10192,1.2403
10244,1.51742
10296,1.25603
10348,1.09797
10400,0.909893
10452,1.18616
10504,1.27373
10556,1.48445
10608,0.927745
10660,0.780889
10712,0.481828
10764,0.411917
10816,0.331052
10868,0.306255
10920,0.23639
10972,0.221628
11024,0.269634
11076,0.173882
11128,1.85221
11180,4.08948
11232,2.63546
11284,1.55613
11336,1.11376
11388,1.35092
11440,0.733863
11492,0.567165
11544,0.679816
11596,1.62685
11648,2.784
11700,3.51328
11752,1.56082
11804,0.814694
11856,0.430751
11908,0.700429
11960,0.654819
12012,0.713091
12064,1.10197
12116,1.362
12168,3.04368
12220,1.95214
12272,2.12109
12324,2.31147
12376,1.01389
12428,1.41644
12480,1.41026
12532,0.734747
12584,1.58212
12636,2.41051
12688,2.00349
12740,1.75158
12792,1.80661
12844,2.57271
12896,2.25891
12948,2.51877
13000,1.93047
13052,1.00938
13104,0.901311
13156,1.56035
13208,1.21297
13260,0.645401
13312,0.337375
13364,0.236913
13416,0.207049
13468,0.184969
13520,0.166582
13572,0.145047
13624,0.133208
13676,0.120802
13728,0.111328
13780,0.102488
13832,0.0986898
13884,0.0938299
13936,0.0878638
13988,0.0843939
14040,0.080652
14092,0.078488
14144,0.0763126
14196,0.0738277
14248,0.0721399
14300,0.0712341
14352,0.0698303
14404,0.0683492
14456,0.0669474
14508,0.0666939
14560,0.0651015
14612,0.0648859
14664,0.0636771
14716,0.0633885
14768,0.0626589
14820,0.0612721
14872,0.0618974
14924,0.0604006
14976,0.0612417
15028,0.0592111
15080,0.0592279
15132,0.0595426
15184,0.0579659
15236,0.0580594
15288,0.058409
15340,0.0568604
15392,0.0569755
15444,0.0573651
15496,0.0561163
15548,0.0567107
15600,0.0554266
15652,0.0554083
15704,0.0559599
15756,0.054861
15808,0.0552589
15860,0.0544145
15912,0.0545344
15964,0.0538135
16016,0.054008
16068,0.0541935
16120,0.0532081
16172,0.054762
16224,0.0527245
16276,0.0529899
16328,0.0538252
16380,0.0522729
16432,0.0526357
16484,0.0533852
16536,0.0518239
16588,0.0522538
16640,0.0530163
16692,0.0514431
16744,0.0524721
16796,0.0514093
16848,0.0514639
16900,0.0514111
16952,0.0513219
17004,0.0512236
17056,0.0511465
17108,0.0509282
17160,0.0509214
17212,0.0507419
17264,0.0507768
17316,0.0505094
