52,5.81503
104,5.70561
156,5.70531
208,5.70504
260,5.70478
312,5.70452
364,5.70428
416,5.70404
468,5.70381
520,5.7036
572,5.70337
624,5.70315
676,5.70293
728,5.70271
780,5.70249
832,5.70227
884,5.70206
936,5.70184
988,5.70163
1040,5.70141
1092,5.70119
1144,5.70097
1196,5.70074
1248,5.70051
1300,5.70028
1352,5.70004
1404,5.69978
1456,5.69953
1508,5.69926
1560,5.69899
1612,5.6987
1664,5.69841
1716,5.69811
1768,5.6978
1820,5.69748
1872,5.69715
1924,5.69679
1976,5.69643
2028,5.69604
2080,5.69564
2132,5.69524
2184,5.69483
2236,5.6944
2288,5.69398
2340,5.69353
2392,5.69308
2444,5.69261
2496,5.69214
2548,5.69163
2600,5.69114
2652,5.69058
2704,5.69002
2756,5.6894
2808,5.6888
2860,5.68811
2912,5.68743
2964,5.68673
3016,5.68594
3068,5.68515
3120,5.68428
3172,5.68333
3224,5.68238
3276,5.68132
3328,5.68025
3380,5.67907
3432,5.67786
3484,5.67654
3536,5.67512
3588,5.67356
3640,5.67192
3692,5.67017
3744,5.66818
3796,5.66601
3848,5.66366
3900,5.66101
3952,5.65806
4004,5.65453
4056,5.65064
4108,5.6462
4160,5.64118
4212,5.63549
4264,5.629
4316,5.62128
4368,5.61196
4420,5.60043
4472,5.58568
4524,5.5656
4576,5.53795
4628,5.49819
4680,5.43854
4732,5.34868
4784,5.23403
4836,5.10302
4888,4.96787
4940,4.86889
4992,4.74083
5044,4.73096
5096,4.65639
5148,4.55064
5200,4.49588
5252,4.1237
5304,3.98268
5356,3.92512
5408,3.89307
5460,3.85402
5512,3.88298
5564,3.90732
5616,3.75032
5668,3.84805
5720,3.63796
5772,3.66276
5824,3.76
5876,3.61224
5928,3.63487
5980,3.73299
6032,3.57022
6084,3.72304
6136,3.39334
6188,3.36732
6240,3.47164
6292,3.13141
6344,3.48739
6396,3.0229
6448,3.19488
6500,3.10675
6552,3.10424
6604,3.09666
6656,2.98188
6708,2.95024
6760,2.62165
6812,2.83064
6864,2.83791
6916,2.65284
6968,2.56908
7020,2.3298
7072,2.21608
7124,2.45904
7176,2.64804
7228,2.06519
7280,2.04318
7332,2.28012
7384,1.75845
7436,1.69075
7488,2.49648
7540,2.43569
7592,1.86056
7644,1.64821
7696,2.1041
7748,2.47454
7800,1.20703
7852,1.09518
7904,2.00647
7956,2.17175
8008,1.40308
8060,1.78743
8112,1.63821
8164,1.41424
8216,2.00964
8268,1.73174
8320,2.20408
8372,1.5646
8424,1.1481
8476,0.867676
8528,0.908901
8580,0.639441
8632,0.854225
8684,0.976773
8736,0.829225
8788,0.844691
8840,0.406951
8892,0.287467
8944,0.37966
8996,0.28227
9048,0.27846
9100,1.38673
9152,3.76795
9204,1.32867
9256,1.17095
9308,0.796709
9360,0.453554
9412,1.49511
9464,1.97039
9516,0.70141
9568,0.371712
9620,0.201325
9672,0.172552
9724,0.155543
9776,0.137989
9828,0.127303
9880,0.122209
9932,0.115224
9984,0.110292
10036,0.105989
10088,0.102297
10140,0.0998444
10192,0.0966752
10244,0.0941992
10296,0.0916265
10348,0.0907421
10400,0.0925336
10452,0.0682381
10504,0.064321
10556,0.0630073
10608,0.0620766
10660,0.0618217
10712,0.0615277
10764,0.0613648
10816,0.0611707
10868,0.0610565
10920,0.0608805
10972,0.060777
11024,0.060597
11076,0.0607043
11128,0.0592381
11180,0.0606775
11232,0.0605616
11284,0.0599916
11336,0.0602749
11388,0.0600289
11440,0.0599038
11492,0.0597253
11544,0.0596581
11596,0.0637706
11648,0.0618953
11700,0.0614029
11752,0.0611133
11804,0.0608159
11856,0.0606126
11908,0.0603431
11960,0.0601645
12012,0.0598904
12064,0.0598609
12116,0.0596024
12168,0.0594371
12220,0.0592093
12272,0.0590785
12324,0.0588707
12376,0.0586628
12428,0.0586157
12480,0.0584244
12532,0.0583032
12584,0.0581097
12636,0.0579726
12688,0.0577839
12740,0.0576802
12792,0.0574403
12844,0.0574635
12896,0.0573032
12948,0.0571213
13000,0.0570259
13052,0.056857
13104,0.0567256
13156,0.0565995
13208,0.0563742
13260,0.0564567
13312,0.0563026
13364,0.0561359
13416,0.0560092
13468,0.0558967
13520,0.0557663
13572,0.055662
13624,0.0554405
13676,0.0555263
13728,0.055384
13780,0.0552224
13832,0.0550977
13884,0.0550096
13936,0.0548897
13988,0.054775
14040,0.0546202
14092,0.0544693
14144,0.0544639
14196,0.054427
14248,0.0543095
14300,0.0541967
14352,0.0540414
14404,0.0539406
14456,0.0537947
14508,0.0537418
14560,0.0535438
14612,0.053636
14664,0.0534799
14716,0.0533666
14768,0.0532405
14820,0.0531247
14872,0.0529921
14924,0.0529378
14976,0.0528371
15028,0.0527405
15080,0.0525046
15132,0.0523962
15184,0.0525449
15236,0.0524441
15288,0.052341
15340,0.0521579
15392,0.0521733
15444,0.052039
15496,0.0519311
15548,0.0517877
15600,0.0510322
15652,0.0409862
15704,0.0370949
15756,0.03607
15808,0.0361906
15860,0.0357072
15912,0.0367385
15964,0.0348906
16016,0.036379
16068,0.035891
16120,0.0340713
16172,0.0355754
16224,0.0354075
16276,0.0352691
16328,0.0351381
16380,0.0350101
16432,0.0349677
16484,0.0327176
16536,0.0352138
16588,0.0345325
16640,0.034288
16692,0.0340763
16744,0.0338831
16796,0.033695
16848,0.0336483
16900,0.0335247
16952,0.033388
