W[0]
-----
0.0101167
-0.00468658
-0.00672438
-0.00465339
-0.00531116
0.00809692
-0.0151171
0.00986054
0.00345641
0.00876299
-0.00179384
0.00201374
0.0045809
-0.00618883
-0.0116749
0.00940241
0.0106589
-0.00327738
0.0102711
-0.00780074
-0.00544846
-0.0145083
0.0073371
0.0235131
0.0063102
-0.00936996
0.000274115
-0.00559828
0.0313541
0.0129985
0.00835835
-0.00247638
0.00448248
-0.0065326
-0.00515762
-0.0136668
-0.00280489
0.00039838
0.00352519
-0.000651892
0.00434867
-0.00518213
-0.00504599
0.00105809
-0.00698482
-0.00632707
-0.00232543
-0.00759864
0.00196302
-0.000526824
0.00377892
0.00286497
-0.00380833
0.00950877
-0.00524219
0.000179082
-0.00769665
0.000522123
-0.000749785
-0.0050796
0.00639151
0.00102294
0.011097
-0.0130159
-0.000678922
0.00351304
-0.00391797
-0.00653412
-0.00975864
0.00166306
-0.00669763
-0.0068874
-0.00248115
0.000198131
0.00639173
0.00546068
-0.0036243
0.00572461
0.0148663
-0.00245487
-0.00162919
0.0126455
0.000528783
0.00935884
0.00195461
0.0151536
0.00229971
0.00603279
0.0132111
0.00848226
0.00726569
-0.00194624
-0.0116088
-0.00546846
0.00899503
0.00387242
-0.00354692
-0.0019183
-0.00156403
-0.0258539
0.00735601
0.00205238
-0.0130261
-0.00380925
0.00318007
0.00303801
0.00136036
0.0181277
0.0132187
-0.0131249
0.00553678
0.0158481
0.00834926
0.00261461
0.00790851
-0.00428094
0.0106334
-0.00597104
0.00722627
-0.00106431
0.00743554
0.00464762
-0.0123116
0.0035954
0.00957426
-0.0078156
0.00436447
-0.00637528
0.0102914
-0.0221121
-0.00823955
-0.00237548
-0.0127898
-0.00769783
-0.0219775
-0.0107152
0.00344119
0.00301147
-0.0164076
0.00482578
-0.0136494
-0.00615843
-0.00090591
-0.00606014
0.00106317
-0.000888475
0.0104375
-0.00279001
-0.00525752
-0.014007
-0.00254797
0.00578619
0.0100406
-0.00617071
-0.0128774
0.0126498
-0.0145093
0.00166617
0.00999538
0.0150432
-0.00381479
-0.00327062
0.0143549
0.0100814
0.0132241
-0.00936105
-0.0149728
0.00346996
0.000568568
0.000747174
-0.0048989
0.00970043
-0.00517649
0.000515831
0.00174596
0.00719205
0.000580983
0.00411845
0.00771014
-0.00899975
0.00638061
-0.00379909
-0.000545934
0.00849165
-0.00156476
0.00342677
-0.0137829
0.0074212
0.0075621
0.00321965
-0.00575865
-0.00346137
-0.0125925
-0.00638934
-0.00305358
0.0111975
0.000174764
0.0123252
0.017642
0.00879044
0.00769164
0.000537039
0.00815563
-0.00366803
0.00964611
-0.0125682
0.00224866
0.00923166
0.00105515
0.0154974
0.00672294
0.00723329
6.99218e-05
0.0102952
-0.00501168
-0.00352937
-9.21777e-05
-0.00334859
-0.00795756
-0.00335669
-0.00547683
0.00780463
0.0107973
-0.00624661
-0.00480788
-0.00539424
-0.00737119
0.00207498
0.0125564
0.00944065
0.011734
0.00379625
0.00198987
0.00185185
-0.0135498
0.00781373
-0.00669989
0.00171742
-0.00653509
-0.00246944
-0.0118779
0.00515405
0.00525939
0.00211295
-0.000725209
-0.00499981
-0.00598711
-0.00782588
0.00595276
-0.0137429
0.0069122
-0.0142365
-0.000644409
-8.70331e-05
0.00968907
-0.0121768
-0.00378778
-0.008372
-0.0243408
-0.0033288
-0.0139225
-0.00886403
0.00888579
0.0146015
-0.00287568
0.0142258
-0.0145834
0.0073979
0.0138576
0.0118843
-0.000485915
0.0114926
0.000664769
-0.00303898
0.00742761
0.000391631
-0.00577543
0.00419915
0.00342113
-0.00187989
-0.0112568
0.00295044
-0.00403451
-0.0106002
-0.000637461
0.00573237
-0.0288013
-0.0162306
0.0145709
-0.0105211
0.00311375
0.00505096
0.0019812
0.0112241
0.00609266
-0.00799984
-0.000279839
-0.000370815
-0.000851785
-0.00714294
0.0113212
0.00181811
-0.00832907
-0.00550181
-0.00553819
-0.00688337
0.0150885
-0.00319716
0.00115326
0.0135057
-0.0023569
0.0150576
0.0039052
-0.0146699
0.00213512
-0.0193246
0.00432527
-0.000633751
-0.00973397
0.0128803
-0.00863989
0.0106068
-0.00684604
0.00446088
0.00604086
0.00721234
0.00598885
-0.00360427
-0.00632224
-0.0075578
-0.00290198
-0.00552667
-0.010826
-0.00201803
0.00440938
0.00191857
-0.00374
-0.00472623
0.000611291
-0.00626159
0.0220902
0.002087
-0.0112161
0.00631022
0.00482378
-0.00290356
-0.000567757
0.00629775
0.0116248
0.00700203
0.0149063
-0.00480482
0.0117248
0.00223475
-0.0166745
0.0055058
-0.0168835
-0.00149984
-0.00414149
-0.00257658
-0.00471126
-0.00637893
0.0104278
-0.011718
0.00250044
-0.00805095
0.00514047
0.00635618
-0.0116564
-0.00121576
-0.0128973
-0.00443467
-0.0159133
-0.00766798
0.00243651
0.017552
0.00212584
0.00477794
0.00146533
0.0159622
0.00702502
-0.00321073
0.0102475
-0.000482141
-0.000337452
-0.00969138
-0.000939419
0.0015805
0.00604405
-0.00349959
0.00889969
-0.0130419
-0.0051772
0.000148437
-0.00191156
0.0063021
0.00636971
-0.0202793
-0.00633053
0.00404908
-0.00558071
-0.0104037
0.0102073
-0.00380798
-0.0073263
-0.00166221
0.00658114
0.00142443
-0.00238926
0.00656753
0.0127717
-0.0021039
-0.0164304
0.01045
-0.00380833
-0.0169031
0.0117919
-0.0132438
-0.00273028
0.0031298
0.00371467
-0.00527221
0.0277271
0.00274316
0.0164981
-0.00434401
0.00604909
-0.00886581
0.00921782
-0.0056607
0.00143561
-0.00133011
-0.00403916
-0.0189721
0.0107634
-0.00385752
0.00387059
0.00591131
0.0031096
0.000950676
0.0110612
0.000453148
-0.014015
0.00571187
0.00561375
-0.0140867
-0.00653498
0.00292361
-0.0168572
-0.00114566
-0.0186266
-0.00449539
-0.0145834
0.00645759
-0.0074948
-0.00282213
0.0253871
-0.0146116
0.0067568
-0.000689485
-0.0104805
-0.0191499
0.00720753
-0.010245
-0.00723918
-0.00351074
-0.000672517
0.0112475
-0.0220145
0.00691934
-0.00352451
-0.00607164
-0.00678321
-0.00705309
0.0083059
-0.00521554
-0.0038105
0.00760566
0.00326783
-0.00596692
0.00342674
0.00700647
0.00122577
-0.00488199
-0.000307872
-0.00857916
-0.00298997
-0.0111283
0.00466852
-0.00358201
0.00408976
-0.00487693
0.0114447
-0.0159356
-0.00871048
-0.00639871
-0.007825
-0.00514122
0.00929168
0.0109332
0.00588629
-0.000683133
0.00240969
0.00245678
0.0114529
0.000441762
-0.00382057
-0.00118843
0.0050004
-0.00400702
0.00355612
-0.00574074
-0.00925815
-0.0143624
-0.00570541
-0.00873091
0.00143289
-0.00353769
-0.00821529
-0.0016312
-0.00213451
-0.00129467
-0.00369676
-0.00525383
0.00533395
0.0112864
-0.00231396
0.00100557
0.0145766
-0.00685514
-0.00349164
0.00644177
-0.0196154
-0.00510346
-0.00615275
0.0026613
-0.00567961
-0.00502984
0.00914841
-0.0132392
0.0042804
-0.00554281
0.0175241
0.000756909
-0.00683322
-0.00902208
0.00310442
0.00507826
-0.00817785
-0.000995393
-0.00704106
0.0119351
-0.00726074
0.000494251
0.0109957
-0.00678803
0.00760589
0.00173679
-0.00465238
-0.00863268
0.00982808
-0.000201928
-0.00309091
-0.00852785
-0.0105823
0.00225842
-0.00178528
-0.0030144
-0.00393368
-0.00634945
-0.0109245
0.00250958
0.0162625
0.00225543
0.0045175
-0.00870229
-0.00113187
-0.00335574
-0.0110848
9.10154e-05
-0.0075701
-0.0208885
-0.0183719
0.00149441
-0.0010584
0.000723959
0.00184796
-0.00313527
-0.00387339
0.00556087
-0.0116701
0.00228027
0.0054939
0.00693703
0.00340476
0.0041628
0.00423929
-0.00718954
-0.00579876
0.00208287
0.00389337
-0.0200272
-0.0241734
-0.0161786
-0.00853199
0.00119153
-0.00257793
-0.0080411
0.00282867
0.00498297
-0.00306384
-0.0108509
-0.0186648
-0.00590344
0.0134104
0.00716044
-0.00116588
-0.00403442
0.0136186
0.0114828
0.00364534
0.0143663
0.00293933
0.00590421
-0.000804541
-0.00667306
-0.0135705
-0.00958325
0.00924743
-0.00898345
-0.00518486
-0.0141666
0.0104872
0.00303067
0.00752224
0.0144299
-0.00227228
0.0025924
-0.0148603
0.0029063
0.00810971
0.0153971
-0.00994297
0.00972134
0.00944019
-0.00224433
-0.00633687
0.00876546
0.00140222
-3.85948e-05
-0.00345943
0.025996
-0.0123156
0.00134665
-0.0158716
-0.00207808
-0.00449516
-0.0153328
-0.00302869
0.0111424
0.0104777
0.00350483
0.00154136
0.00626782
-0.00142643
0.00211605
0.0110323
0.0148161
-0.0137851
-0.0156302
0.00226146
0.00569365
0.0118616
0.000143449
0.0076723
0.000209836
-0.00744903
0.0166242
-0.0216151
0.0100161
0.00788226
0.00622526
0.0144293
0.00134648
0.000146489
0.0182007
0.00804726
-0.000717277
0.00278186
0.0239231
0.00470572
0.00353663
-0.0283906
0.0117875
-0.00653904
0.00536161
0.0235069
0.00302048
0.0111433
0.00239873
0.0023105
0.00427549
-0.014861
-0.00375328
-5.00778e-05
0.0216378
0.000883724
-0.00304081
-0.0141228
0.00271208
-0.00864983
0.00292257
0.012144
-0.00920248
0.0151095
-0.00494321
0.00622488
-0.00637379
-0.00206438
-0.0013013
-0.0070888
0.00279107
-0.00270529
0.00245886
0.0029928
0.00176715
0.00504394
0.00895883
0.00267095
0.0111801
0.00206894
-0.000713859
0.000705819
-0.00299221
-0.003496
-0.0037615
-0.000389644
-0.0075477
-0.00591897
-0.000826267
-0.00750169
-0.00452923
0.0089895
-0.0117148
0.0169121
-0.00678646
-0.00207509
-0.00590341
-0.00866558
0.018773
0.00674385
-0.00173399
-0.0089957
0.00189279
0.0128879
-0.00683094
-0.00949718
-0.00345274
0.00751337
0.00384093
-0.012378
-0.00264409
0.0195363
0.000703889
-0.00619475
-0.00709481
0.0024869
-0.00238321
0.000167797
0.00350758
0.0135798
0.00311984
-0.00142022
-0.00852699
0.0046948
-0.00268814
0.00211078
-0.00397305
0.00351554
-0.00929126
-0.0121705
-0.00454929
0.00970608
-0.006386
0.00972708
0.0136998
-0.00427159
0.00401093
-0.00550002
0.00977595
-0.0148614
-0.00763098
-0.009256
-0.015341
0.0142033
0.0149116
0.0047501
0.0130856
0.000299559
-0.00441923
-0.0206818
0.0104787
-0.00419796
-0.00739487
-0.0115984
-0.01001
0.000335133
1.4276e-05
-0.00500809
-0.00559923
-0.0107222
0.000510407
0.0120091
-0.00444419
0.00859078
-0.0188738
-0.00887345
0.00685887
-0.000466289
0.0108593
0.0070393
-0.0064029
-0.00216736
0.00551768
0.00661022
-0.00348006
0.00450362
-0.00692362
-0.0118477
0.0112518
-0.00453548
0.00351537
0.00817567
-0.0141043
0.0154907
-0.0102888
0.0125374
0.000613513
0.0104193
-0.000418211
-0.00765656
0.00567792
0.00621936
0.00899224
0.00275257
0.00924386
0.00333555
0.00215417
-0.00263385
-0.0115521
0.0195503
-0.00332411
-0.0117432
-0.00492185
0.00949072
0.00154224
0.000613243
-0.00912236
-0.00533628
-0.00685414
-0.00399927
-0.0160523
-0.0139028
-0.00267649
0.00343619
-0.00303852
-0.00340055
0.00192653
0.00636569
-0.000638188
-0.00312667
0.00271296
0.0143116
-0.0139649
-0.0121046
0.00908927
-0.00298154
0.0127062
-0.00821967
-0.000485161
-0.0132724
0.00789648
-0.00440923
0.00704902
-0.0162375
-0.00455043
0.00584856
0.0111833
-0.00280759
-0.00122677
-0.000590264
-0.000420306
-0.00171352
-0.00814195
0.00294466
0.0177358
-0.00421017
0.00246713
-8.45973e-05
-0.00582126
0.0195614
-0.017645
0.00562438
-0.0242379
0.00578079
0.0073265
0.00432102
-0.00404474
0.0046929
0.000827514
-0.0055903
0.0118092
-8.85013e-05
0.0130003
-0.001203
0.00390951
0.00749832
-0.0107041
-0.00618736
0.00543493
-0.0160823
-0.00873807
0.000123048
0.00471956
-0.00960422
-0.00976339
-0.00716754
0.00344621
-0.00126112
-0.0160767
-0.00634113
-0.0105147
0.00723296
-0.012019
-0.0140814
-0.0109397
0.00212242
-0.00316615
0.00613224
0.0150881
0.00185284
0.000945473
-0.00419225
0.0248789
0.00539564
-0.0171046
1.49225e-05
-0.00587491
0.00751228
0.0120083
-0.0114108
-0.023392
-0.00659854
-0.00414558
-0.00278274
0.018012
-0.00594049
0.0027933
0.00919456
0.00509747
-0.00796085
-0.00671565
0.00975423
0.00210512
0.0114565
-0.0149604
-0.0125624
-0.0103166
-0.0159959
0.00502673
0.00210108
0.00163794
-0.00270912
0.00296681
0.00655674
0.00944704
0.00361656
0.00338716
0.00829623
0.00994244
0.00440856
0.00307936
0.0166922
0.00723278
0.00993706
0.00698734
-0.0144173
-0.000261571
-0.00450388
-0.000864584
-0.00140716
0.00835324
-0.00401755
0.00165934
-0.0105393
-0.0148409
-9.56815e-05
-0.0103649
-0.000119353
-0.00234572
-0.00931675
-0.00138522
4.6138e-05
-0.00316557
-0.0082109
-0.00134562
-0.00560166
-0.00625844
-0.0194366
0.00304153
0.000141792
0.00810721
0.00532739
-0.00468743
-0.0139967
-0.00834104
0.00569263
0.00452189
0.00231724
-0.00715984
0.0120931
0.0147729
0.00854978
0.00526451
-0.00364443
0.0154546
0.0100496
-0.000152243
-0.00378793
-0.00705108
0.00663769
0.002854
0.0106013
-0.00574893
0.00802209
-0.000905437
0.00033645
0.00721059
-0.0108718
-0.0262194
0.00846352
-0.00635929
1.93512e-05
-0.00424447
0.00391021
0.00296417
0.00359039
-0.00767566
0.00356405
0.00209768
0.0176536
0.00461786
-0.00761782
0.00252183
0.00162041
-0.00726222
-0.00668305
-0.0179443
0.000691677
-0.0125692
0.00519146
0.00297505
0.00157681
-0.0109262
0.000213672
-0.00154662
-0.00930561
0.000142637
0.00407958
0.0045897
0.00845191
-0.00912641
0.0107011
0.00363116
-0.00806176
0.0162175
-0.0153365
-0.00362294
0.00934222
-9.76876e-05
-0.00566617
0.00271761
0.00265369
0.00394892
0.0148095
-0.000984644
0.00417258
-0.0149744
-0.00973536
0.00663018
-0.00477113
-0.0153999
-0.0165163
